Date,Price,Open,High,Low,Vol,Change,Unit,vol2,Volume,Year,Source
"May 26, 2019",264.68,250.69,268.75,245.92,10.06M,5.59%,M,10.06,10060.00,2019,
"May 25, 2019",250.68,249.2,256.9,247.9,8.58M,0.61%,M,8.58,8580.00,2019,
"May 24, 2019",249.17,244.68,254.22,241.74,10.07M,1.83%,M,10.07,10070.00,2019,
"May 23, 2019",244.68,244.35,247.3,231.89,13.07M,0.14%,M,13.07,13070.00,2019,
"May 22, 2019",244.34,253.7,259.7,241.68,10.83M,-3.71%,M,10.83,10830.00,2019,
"May 21, 2019",253.76,250.72,261.59,246.85,10.24M,1.21%,M,10.24,10240.00,2019,
"May 20, 2019",250.72,259.68,259.68,238.64,12.38M,-3.43%,M,12.38,12380.00,2019,
"May 19, 2019",259.63,233.87,263.05,232.85,14.38M,11.01%,M,14.38,14380.00,2019,
"May 18, 2019",233.89,244.38,247.84,232.13,13.93M,-4.32%,M,13.93,13930.00,2019,
"May 17, 2019",244.45,264.68,267.8,224.62,22.54M,-7.65%,M,22.54,22540.00,2019,
"May 16, 2019",264.69,248.14,278.52,244.27,25.14M,6.66%,M,25.14,25140.00,2019,
"May 15, 2019",248.15,217.34,249.78,217.32,18.66M,14.13%,M,18.66,18660.00,2019,
"May 14, 2019",217.42,196,220.02,195.22,16.80M,10.92%,M,16.80,16800.00,2019,
"May 13, 2019",196.02,188.09,206.1,185.69,14.80M,4.22%,M,14.80,14800.00,2019,
"May 12, 2019",188.07,192.17,202.93,182.81,18.52M,-2.18%,M,18.52,18520.00,2019,
"May 11, 2019",192.27,172.78,204.72,172.75,20.90M,11.28%,M,20.90,20900.00,2019,
"May 10, 2019",172.77,170.85,175.78,168.86,12.73M,1.13%,M,12.73,12730.00,2019,
"May 09, 2019",170.84,170.76,173.28,167.03,10.03M,0.04%,M,10.03,10030.00,2019,
"May 08, 2019",170.77,169.34,172.68,165.7,9.75M,0.84%,M,9.75,9750.00,2019,
"May 07, 2019",169.34,172.99,181.39,169.06,15.23M,-2.11%,M,15.23,15230.00,2019,
"May 06, 2019",173,163.03,176.98,159.66,12.97M,6.11%,M,12.97,12970.00,2019,
"May 05, 2019",163.03,163.67,165.25,159.56,8.54M,-0.39%,M,8.54,8540.00,2019,
"May 04, 2019",163.68,167.87,171.04,160.36,10.23M,-2.49%,M,10.23,10230.00,2019,
"May 03, 2019",167.86,161.66,169.8,160.86,10.23M,3.83%,M,10.23,10230.00,2019,
"May 02, 2019",161.66,160.35,162.88,159.22,8.13M,0.80%,M,8.13,8130.00,2019,
"May 01, 2019",160.38,161.84,163.7,158.85,7.74M,-0.88%,M,7.74,7740.00,2019,
"Apr 30, 2019",161.8,154.94,162.56,154.94,9.57M,4.44%,M,9.57,9570.00,2019,
"Apr 29, 2019",154.93,158.3,159.16,152.6,10.69M,-2.11%,M,10.69,10690.00,2019,
"Apr 28, 2019",158.27,159.43,160.28,157.54,8.28M,-0.71%,M,8.28,8280.00,2019,
"Apr 27, 2019",159.41,157.96,161.95,156.74,8.51M,0.91%,M,8.51,8510.00,2019,
"Apr 26, 2019",157.97,155.16,161.82,152.32,11.52M,1.80%,M,11.52,11520.00,2019,
"Apr 25, 2019",155.18,165.23,165.81,151.73,10.78M,-6.07%,M,10.78,10780.00,2019,
"Apr 24, 2019",165.22,169.94,170.53,154.87,11.61M,-2.78%,M,11.61,11610.00,2019,
"Apr 23, 2019",169.95,170.87,175.92,169.01,10.17M,-0.54%,M,10.17,10170.00,2019,
"Apr 22, 2019",170.87,168.5,172.32,167.07,8.62M,1.39%,M,8.62,8620.00,2019,
"Apr 21, 2019",168.52,172.89,173.42,164.81,8.78M,-2.43%,M,8.78,8780.00,2019,
"Apr 20, 2019",172.73,172.79,176.71,170.17,8.19M,-0.04%,M,8.19,8190.00,2019,
"Apr 19, 2019",172.79,173.34,173.41,169.15,9.26M,-0.31%,M,9.26,9260.00,2019,
"Apr 18, 2019",173.33,165.91,175.02,165.38,10.16M,4.48%,M,10.16,10160.00,2019,
"Apr 17, 2019",165.9,165.61,167.21,164.26,7.56M,0.16%,M,7.56,7560.00,2019,
"Apr 16, 2019",165.65,160.16,166.64,159.52,7.66M,3.42%,M,7.66,7660.00,2019,
"Apr 15, 2019",160.17,167.3,168.63,153.65,7.71M,-4.25%,M,7.71,7710.00,2019,
"Apr 14, 2019",167.29,163.19,168.18,161.52,5.89M,2.51%,M,5.89,5890.00,2019,
"Apr 13, 2019",163.19,163.46,165.27,161.34,5.52M,-0.17%,M,5.52,5520.00,2019,
"Apr 12, 2019",163.47,164.37,166.08,158.93,7.12M,-0.54%,M,7.12,7120.00,2019,
"Apr 11, 2019",164.36,177.39,177.63,159.6,11.11M,-7.33%,M,11.11,11110.00,2019,
"Apr 10, 2019",177.37,175.09,183.49,171.61,12.10M,1.30%,M,12.10,12100.00,2019,
"Apr 09, 2019",175.09,179.16,179.24,172.15,10.82M,-2.27%,M,10.82,10820.00,2019,
"Apr 08, 2019",179.16,174.32,185.54,171.87,14.83M,2.77%,M,14.83,14830.00,2019,
"Apr 07, 2019",174.33,165.58,175.37,164.17,9.88M,5.30%,M,9.88,9880.00,2019,
"Apr 06, 2019",165.55,164.93,172.53,160.22,10.37M,0.37%,M,10.37,10370.00,2019,
"Apr 05, 2019",164.93,157.43,167.34,156.42,10.06M,4.77%,M,10.06,10060.00,2019,
"Apr 04, 2019",157.43,160.34,164.33,153.26,13.55M,-1.81%,M,13.55,13550.00,2019,
"Apr 03, 2019",160.34,163.47,177.29,152.24,47.66M,-1.92%,M,47.66,47660.00,2019,
"Apr 02, 2019",163.47,141.5,165.42,141.29,36.03M,15.53%,M,36.03,36030.00,2019,
"Apr 01, 2019",141.5,141.77,143.28,140.26,11.85M,-0.20%,M,11.85,11850.00,2019,
"Mar 31, 2019",141.79,142.65,142.69,140.71,9.33M,-0.60%,M,9.33,9330.00,2019,
"Mar 30, 2019",142.65,143.38,145.85,140.43,12.81M,-0.51%,M,12.81,12810.00,2019,
"Mar 29, 2019",143.38,138.17,143.53,138.13,12.09M,3.79%,M,12.09,12090.00,2019,
"Mar 28, 2019",138.15,139.63,140.33,137.68,9.52M,-1.08%,M,9.52,9520.00,2019,
"Mar 27, 2019",139.65,134.37,140.08,133.89,15.47M,3.93%,M,15.47,15470.00,2019,
"Mar 26, 2019",134.37,134.25,134.99,132.61,9.47M,0.08%,M,9.47,9470.00,2019,
"Mar 25, 2019",134.25,136.44,137.05,132.36,11.49M,-1.60%,M,11.49,11490.00,2019,
"Mar 24, 2019",136.44,137.53,137.53,135.5,9.66M,-0.79%,M,9.66,9660.00,2019,
"Mar 23, 2019",137.53,136.42,138.3,135.76,9.16M,0.81%,M,9.16,9160.00,2019,
"Mar 22, 2019",136.42,135.11,137.44,134.65,10.18M,0.97%,M,10.18,10180.00,2019,
"Mar 21, 2019",135.11,139.32,139.74,133.05,12.95M,-3.02%,M,12.95,12950.00,2019,
"Mar 20, 2019",139.31,138.72,139.75,136.56,10.46M,0.42%,M,10.46,10460.00,2019,
"Mar 19, 2019",138.72,137.92,139.5,137.1,10.84M,0.58%,M,10.84,10840.00,2019,
"Mar 18, 2019",137.92,138.91,141.87,136.86,12.87M,-0.71%,M,12.87,12870.00,2019,
"Mar 17, 2019",138.91,141.15,141.17,137.61,9.79M,-1.59%,M,9.79,9790.00,2019,
"Mar 16, 2019",141.15,136.77,143.95,136.75,16.89M,3.21%,M,16.89,16890.00,2019,
"Mar 15, 2019",136.75,132.44,137.68,132.44,12.55M,3.25%,M,12.55,12550.00,2019,
"Mar 14, 2019",132.45,131.97,134.82,130.48,9.79M,0.36%,M,9.79,9790.00,2019,
"Mar 13, 2019",131.97,133.81,133.84,131.2,9.59M,-1.37%,M,9.59,9590.00,2019,
"Mar 12, 2019",133.8,132.99,134.93,129.14,13.03M,0.61%,M,13.03,13030.00,2019,
"Mar 11, 2019",132.99,135.72,136.23,131.66,11.17M,-2.01%,M,11.17,11170.00,2019,
"Mar 10, 2019",135.72,137.52,137.75,134.53,9.21M,-1.31%,M,9.21,9210.00,2019,
"Mar 09, 2019",137.52,133.84,138.57,133.38,10.79M,2.74%,M,10.79,10790.00,2019,
"Mar 08, 2019",133.85,136.93,139.45,131.66,12.38M,-2.25%,M,12.38,12380.00,2019,
"Mar 07, 2019",136.93,137.62,139.98,135.72,13.29M,-0.50%,M,13.29,13290.00,2019,
"Mar 06, 2019",137.62,136.82,149.49,133.94,14.70M,0.58%,M,14.70,14700.00,2019,
