Unnamed: 0,Country,Year,GDP Growth Rates,Exajoules,pct_chn_exa
1367,Pakistan,1988,0.0762527877959033,0.9920193110107528,0.0623563075582117
1368,Pakistan,1989,0.049597688944086,1.0520814142903223,0.0605452964603818
1369,Pakistan,1990,0.0445858681509861,1.0997926267849465,0.0453493540010943
1370,Pakistan,1991,0.0506156775463481,1.1653224379784948,0.0595837884321097
1371,Pakistan,1992,0.0770589782250009,1.2241029191397852,0.0504413879331611
1372,Pakistan,1993,0.0175774769828195,1.3547289682688173,0.1067116556023139
1373,Pakistan,1994,0.0373741555346589,1.4017748722473116,0.0347271705857248
1374,Pakistan,1995,0.0496260914865452,1.4784463224408602,0.0546959798691708
1375,Pakistan,1996,0.0484658128426018,1.5747353892365592,0.065128551056713
1376,Pakistan,1997,0.0101439601361541,1.5223843201935483,-0.0332443592751103
1377,Pakistan,1998,0.0255023429562577,1.633855953139785,0.0732217426753742
1378,Pakistan,1999,0.0366013274339691,1.705399465129032,0.0437881392492169
1379,Pakistan,2000,0.0426008801145146,1.741515496182796,0.0211774612296076
1380,Pakistan,2001,0.0355441821600158,1.7825405519120234,0.023557100593793
1381,Pakistan,2002,0.0250833772413664,1.8507936254901145,0.0382897732704481
1382,Pakistan,2003,0.0577703399201586,2.0157362788213624,0.0891199597078626
1383,Pakistan,2004,0.07546860015371,2.243023069482666,0.112756213721669
1384,Pakistan,2005,0.0651877807388897,2.3273431519029764,0.0375921601375941
1385,Pakistan,2006,0.0589898444129808,2.452794506117065,0.0539032476201509
1386,Pakistan,2007,0.048328172771709,2.6078780330001154,0.0632272807592664
1387,Pakistan,2008,0.0170140546545146,2.620793399032684,0.0049524425104001
1388,Pakistan,2009,0.0283165851919973,2.655339946463287,0.0131817133862415
1389,Pakistan,2010,0.016066886290532,2.6667375146021604,0.0042923197664592
1390,Pakistan,2011,0.0274840591740029,2.664945997616314,-0.0006718010212991
1391,Pakistan,2012,0.0350703342009702,2.47620976511698,-0.0708217850073326
1392,Pakistan,2013,0.0439645663349795,2.706272398199039,0.0929091857737627
1393,Pakistan,2014,0.0467470798143705,2.793367168263816,0.0321825586081936
1394,Pakistan,2015,0.047311474753289,2.937092179505985,0.0514522447586077
1395,Pakistan,2016,0.0552673584474459,3.2029477179508903,0.0905165797314613
1396,Pakistan,2017,0.0443262590683974,3.390709797097128,0.0586216497053406
1397,Pakistan,2018,0.0615170261099519,3.497546081389565,0.031508530863922
1398,Pakistan,2019,0.0249763692943365,3.540720573766436,0.0123442240279839
1399,Pakistan,2020,-0.0132951973241039,3.5153128216736853,-0.0071758704375033
1400,Peru,1981,0.0555204181484046,0.4076739977741935,0.0509276325977582
1401,Peru,1982,-0.002227234441863,0.4076800434516129,1.4829686103112747e-05
1402,Peru,1983,-0.10408085798297,0.3608082722258064,-0.1149719540573233
1403,Peru,1984,0.0360828653816966,0.3804430285483871,0.0544188086416503
1404,Peru,1985,0.0206113206625895,0.3777571753225807,-0.0070598040291459
1405,Peru,1986,0.0942596236073652,0.4042547536451613,0.0701444738937211
1406,Peru,1987,0.0972614643050372,0.4344063997419355,0.0745857552073219
1407,Peru,1988,-0.0944127344629392,0.4238606873548387,-0.0242761441667561
1409,Peru,1990,-0.0498256353646605,0.3856630487741935,-0.0107223920486234
1410,Peru,1991,0.022192591027909,0.3829413599677419,-0.0070571676884843
1411,Peru,1992,-0.0054050912472392,0.3729214541612902,-0.0261656401055653
1412,Peru,1993,0.052435770077329,0.406634138032258,0.0904015671256792
1413,Peru,1994,0.123083661848445,0.4424419222903226,0.0880589722037157
1414,Peru,1995,0.0741139504735119,0.4819685555483871,0.0893374503334878
1415,Peru,1996,0.0279897307912608,0.4983525301935484,0.0339938663146177
1416,Peru,1997,0.0647682442079709,0.5025696050322581,0.0084620315604133
1417,Peru,1998,-0.0039153755583382,0.5046182950967742,0.0040764304963978
1418,Peru,1999,0.0149491064308833,0.5194682283870968,0.0294280517266516
1419,Peru,2000,0.0269437139806912,0.535517088483871,0.0308947866679053
1420,Peru,2001,0.0061789232562429,0.529691533921659,-0.0108783728614618
1421,Peru,2002,0.0545352893818767,0.542295172349371,0.0237942984181733
1422,Peru,2003,0.0416502313666112,0.5348735537763525,-0.0136855700574762
1423,Peru,2004,0.0495820320611745,0.568394341410183,0.0626704898702967
1424,Peru,2005,0.0628506032509601,0.5944917982256431,0.0459143501511865
1425,Peru,2006,0.0752889904405939,0.5998726144949755,0.0090511194357807
1426,Peru,2007,0.085183877690955,0.6565805652829022,0.0945333216047348
1427,Peru,2008,0.091265683014642,0.7069889073330382,0.0767740391895646
1428,Peru,2009,0.010958236592427,0.7249549783751477,0.0254120974965259
1429,Peru,2010,0.0833245910749577,0.825379892367979,0.1385257250290428
